point_id,rot_x,rot_y,rot_z,optimal_thresholds,optimal_lod
8.0,0.0,270.0,-30.0,0.3040960,0
8.0,0.0,270.0,0.0,0.3040960,0
8.0,0.0,270.0,30.0,0.3040960,0
9.0,0.0,0.0,-30.0,0.0450027,3
9.0,0.0,0.0,0.0,0.0450027,3
9.0,0.0,0.0,30.0,0.3040960,0
9.0,0.0,90.0,-30.0,0.0450027,3
9.0,0.0,90.0,0.0,0.0450027,3
9.0,0.0,90.0,30.0,0.0450027,3
9.0,0.0,180.0,-30.0,0.3040960,0
9.0,0.0,180.0,0.0,0.3040960,0
9.0,0.0,180.0,30.0,0.3040960,0
9.0,0.0,270.0,-30.0,0.3040960,0
9.0,0.0,270.0,0.0,0.3040960,0
9.0,0.0,270.0,30.0,0.3040960,0
10.0,0.0,0.0,-30.0,0.0450027,3
10.0,0.0,0.0,0.0,0.0450027,3
10.0,0.0,0.0,30.0,0.0450027,3
10.0,0.0,90.0,-30.0,0.0450027,3
10.0,0.0,90.0,0.0,0.0450027,3
10.0,0.0,90.0,30.0,0.0450027,3
10.0,0.0,180.0,-30.0,0.3040960,0
10.0,0.0,180.0,0.0,0.3040960,0
10.0,0.0,180.0,30.0,0.3040960,0
10.0,0.0,270.0,-30.0,0.3040960,0
10.0,0.0,270.0,0.0,0.3040960,0
10.0,0.0,270.0,30.0,0.3040960,0
11.0,0.0,0.0,-30.0,0.0450027,3
11.0,0.0,0.0,0.0,0.0450027,3
11.0,0.0,0.0,30.0,0.1292978,1
11.0,0.0,90.0,-30.0,0.0450027,3
11.0,0.0,90.0,0.0,0.0450027,3
11.0,0.0,90.0,30.0,0.0450027,3
11.0,0.0,180.0,-30.0,0.3040960,0
11.0,0.0,180.0,0.0,0.3040960,0
11.0,0.0,180.0,30.0,0.3040960,0
11.0,0.0,270.0,-30.0,0.3040960,0
11.0,0.0,270.0,0.0,0.3040960,0
11.0,0.0,270.0,30.0,0.3040960,0
12.0,0.0,0.0,-30.0,0.0450027,3
12.0,0.0,0.0,0.0,0.0450027,3
12.0,0.0,0.0,30.0,0.3040960,0
12.0,0.0,90.0,-30.0,0.0450027,3
12.0,0.0,90.0,0.0,0.0450027,3
12.0,0.0,90.0,30.0,0.0450027,3
12.0,0.0,180.0,-30.0,0.3040960,0
12.0,0.0,180.0,0.0,0.3040960,0
12.0,0.0,180.0,30.0,0.3040960,0
12.0,0.0,270.0,-30.0,0.3040960,0
12.0,0.0,270.0,0.0,0.3040960,0
12.0,0.0,270.0,30.0,0.3040960,0
13.0,0.0,0.0,-30.0,0.1292978,1
13.0,0.0,0.0,0.0,0.0467057,2
13.0,0.0,0.0,30.0,0.3040960,0
13.0,0.0,90.0,-30.0,0.0450027,3
13.0,0.0,90.0,0.0,0.0450027,3
13.0,0.0,90.0,30.0,0.0450027,3
13.0,0.0,180.0,-30.0,0.3040960,0
13.0,0.0,180.0,0.0,0.3040960,0
13.0,0.0,180.0,30.0,0.3040960,0
13.0,0.0,270.0,-30.0,0.3040960,0
13.0,0.0,270.0,0.0,0.3040960,0
13.0,0.0,270.0,30.0,0.3040960,0
14.0,0.0,0.0,-30.0,0.0467057,2
14.0,0.0,0.0,0.0,0.0450027,3
14.0,0.0,0.0,30.0,0.1292978,1
14.0,0.0,90.0,-30.0,0.0450027,3
14.0,0.0,90.0,0.0,0.0450027,3
14.0,0.0,90.0,30.0,0.0450027,3
14.0,0.0,180.0,-30.0,0.3040960,0
14.0,0.0,180.0,0.0,0.3040960,0
14.0,0.0,180.0,30.0,0.3040960,0
14.0,0.0,270.0,-30.0,0.3040960,0
14.0,0.0,270.0,0.0,0.3040960,0
14.0,0.0,270.0,30.0,0.3040960,0
15.0,0.0,0.0,-30.0,0.3040960,0
15.0,0.0,0.0,0.0,0.3040960,0
15.0,0.0,0.0,30.0,0.3040960,0
15.0,0.0,90.0,-30.0,0.0450027,3
15.0,0.0,90.0,0.0,0.0450027,3
15.0,0.0,90.0,30.0,0.0450027,3
15.0,0.0,180.0,-30.0,0.3040960,0
15.0,0.0,180.0,0.0,0.3040960,0
15.0,0.0,180.0,30.0,0.3040960,0
15.0,0.0,270.0,-30.0,0.3040960,0
15.0,0.0,270.0,0.0,0.3040960,0
15.0,0.0,270.0,30.0,0.3040960,0
16.0,0.0,0.0,-30.0,0.3040960,0
16.0,0.0,0.0,0.0,0.1292978,1
16.0,0.0,0.0,30.0,0.3040960,0
16.0,0.0,90.0,-30.0,0.0450027,3
16.0,0.0,90.0,0.0,0.0450027,3
16.0,0.0,90.0,30.0,0.0450027,3
16.0,0.0,180.0,-30.0,0.3040960,0
16.0,0.0,180.0,0.0,0.3040960,0
16.0,0.0,180.0,30.0,0.3040960,0
16.0,0.0,270.0,-30.0,0.3040960,0
16.0,0.0,270.0,0.0,0.3040960,0
16.0,0.0,270.0,30.0,0.3040960,0
17.0,0.0,0.0,-30.0,0.3040960,0
17.0,0.0,0.0,0.0,0.3040960,0
17.0,0.0,0.0,30.0,0.3040960,0
17.0,0.0,90.0,-30.0,0.0450027,3
17.0,0.0,90.0,0.0,0.0450027,3
17.0,0.0,90.0,30.0,0.0450027,3
17.0,0.0,180.0,-30.0,0.3040960,0
17.0,0.0,180.0,0.0,0.3040960,0
17.0,0.0,180.0,30.0,0.3040960,0
17.0,0.0,270.0,-30.0,0.3040960,0
17.0,0.0,270.0,0.0,0.3040960,0
17.0,0.0,270.0,30.0,0.3040960,0
18.0,0.0,0.0,-30.0,0.3040960,0
18.0,0.0,0.0,0.0,0.3040960,0
18.0,0.0,0.0,30.0,0.3040960,0
18.0,0.0,90.0,-30.0,0.0450027,3
18.0,0.0,90.0,0.0,0.0450027,3
18.0,0.0,90.0,30.0,0.0450027,3
18.0,0.0,180.0,-30.0,0.3040960,0
18.0,0.0,180.0,0.0,0.3040960,0
18.0,0.0,180.0,30.0,0.3040960,0
18.0,0.0,270.0,-30.0,0.3040960,0
18.0,0.0,270.0,0.0,0.3040960,0
18.0,0.0,270.0,30.0,0.3040960,0
19.0,0.0,0.0,-30.0,0.3040960,0
19.0,0.0,0.0,0.0,0.3040960,0
19.0,0.0,0.0,30.0,0.3040960,0
19.0,0.0,90.0,-30.0,0.0450027,3
19.0,0.0,90.0,0.0,0.0450027,3
19.0,0.0,90.0,30.0,0.0450027,3
19.0,0.0,180.0,-30.0,0.3040960,0
19.0,0.0,180.0,0.0,0.3040960,0
19.0,0.0,180.0,30.0,0.3040960,0
19.0,0.0,270.0,-30.0,0.3040960,0
19.0,0.0,270.0,0.0,0.3040960,0
19.0,0.0,270.0,30.0,0.3040960,0
20.0,0.0,0.0,-30.0,0.3040960,0
20.0,0.0,0.0,0.0,0.3040960,0
20.0,0.0,0.0,30.0,0.3040960,0
20.0,0.0,90.0,-30.0,0.0450027,3
20.0,0.0,90.0,0.0,0.0450027,3
20.0,0.0,90.0,30.0,0.0450027,3
20.0,0.0,180.0,-30.0,0.3040960,0
20.0,0.0,180.0,0.0,0.3040960,0
20.0,0.0,180.0,30.0,0.3040960,0
20.0,0.0,270.0,-30.0,0.3040960,0
20.0,0.0,270.0,0.0,0.3040960,0
20.0,0.0,270.0,30.0,0.3040960,0
21.0,0.0,0.0,-30.0,0.3040960,0
21.0,0.0,0.0,0.0,0.3040960,0
21.0,0.0,0.0,30.0,0.3040960,0
21.0,0.0,90.0,-30.0,0.0450027,3
21.0,0.0,90.0,0.0,0.0450027,3
21.0,0.0,90.0,30.0,0.0450027,3
21.0,0.0,180.0,-30.0,0.3040960,0
21.0,0.0,180.0,0.0,0.3040960,0
21.0,0.0,180.0,30.0,0.3040960,0
21.0,0.0,270.0,-30.0,0.3040960,0
21.0,0.0,270.0,0.0,0.3040960,0
21.0,0.0,270.0,30.0,0.3040960,0
22.0,0.0,0.0,-30.0,0.3040960,0
22.0,0.0,0.0,0.0,0.3040960,0
22.0,0.0,0.0,30.0,0.3040960,0
22.0,0.0,90.0,-30.0,0.0450027,3
22.0,0.0,90.0,0.0,0.0450027,3
22.0,0.0,90.0,30.0,0.0450027,3
22.0,0.0,180.0,-30.0,0.3040960,0
22.0,0.0,180.0,0.0,0.3040960,0
22.0,0.0,180.0,30.0,0.3040960,0
22.0,0.0,270.0,-30.0,0.3040960,0
22.0,0.0,270.0,0.0,0.3040960,0
22.0,0.0,270.0,30.0,0.3040960,0
23.0,0.0,0.0,-30.0,0.3040960,0
23.0,0.0,0.0,0.0,0.3040960,0
23.0,0.0,0.0,30.0,0.3040960,0
23.0,0.0,90.0,-30.0,0.0450027,3
23.0,0.0,90.0,0.0,0.0450027,3
23.0,0.0,90.0,30.0,0.0450027,3
23.0,0.0,180.0,-30.0,0.3040960,0
23.0,0.0,180.0,0.0,0.3040960,0
23.0,0.0,180.0,30.0,0.3040960,0
23.0,0.0,270.0,-30.0,0.3040960,0
23.0,0.0,270.0,0.0,0.3040960,0
23.0,0.0,270.0,30.0,0.3040960,0
24.0,0.0,0.0,-30.0,0.3040960,0
24.0,0.0,0.0,0.0,0.3040960,0
24.0,0.0,0.0,30.0,0.3040960,0
24.0,0.0,90.0,-30.0,0.0450027,3
24.0,0.0,90.0,0.0,0.0450027,3
24.0,0.0,90.0,30.0,0.0450027,3
24.0,0.0,180.0,-30.0,0.3040960,0
24.0,0.0,180.0,0.0,0.3040960,0
24.0,0.0,180.0,30.0,0.3040960,0
24.0,0.0,270.0,-30.0,0.3040960,0
24.0,0.0,270.0,0.0,0.3040960,0
24.0,0.0,270.0,30.0,0.3040960,0
25.0,0.0,0.0,-30.0,0.3040960,0
25.0,0.0,0.0,0.0,0.3040960,0
25.0,0.0,0.0,30.0,0.3040960,0
25.0,0.0,90.0,-30.0,0.0450027,3
25.0,0.0,90.0,0.0,0.0450027,3
25.0,0.0,90.0,30.0,0.0450027,3
25.0,0.0,180.0,-30.0,0.0467057,2
25.0,0.0,180.0,0.0,0.0467057,2
25.0,0.0,180.0,30.0,0.0467057,2
25.0,0.0,270.0,-30.0,0.3040960,0
25.0,0.0,270.0,0.0,0.3040960,0
25.0,0.0,270.0,30.0,0.3040960,0
26.0,0.0,0.0,-30.0,0.3040960,0
26.0,0.0,0.0,0.0,0.3040960,0
26.0,0.0,0.0,30.0,0.3040960,0
26.0,0.0,90.0,-30.0,0.0450027,3
26.0,0.0,90.0,0.0,0.0450027,3
26.0,0.0,90.0,30.0,0.0450027,3
26.0,0.0,180.0,-30.0,0.3040960,0
26.0,0.0,180.0,0.0,0.1292978,1
26.0,0.0,180.0,30.0,0.1292978,1
26.0,0.0,270.0,-30.0,0.3040960,0
26.0,0.0,270.0,0.0,0.3040960,0
26.0,0.0,270.0,30.0,0.3040960,0
27.0,0.0,0.0,-30.0,0.3040960,0
27.0,0.0,0.0,0.0,0.3040960,0
27.0,0.0,0.0,30.0,0.3040960,0
27.0,0.0,90.0,-30.0,0.0450027,3
27.0,0.0,90.0,0.0,0.0450027,3
27.0,0.0,90.0,30.0,0.0450027,3
27.0,0.0,180.0,-30.0,0.3040960,0
27.0,0.0,180.0,0.0,0.3040960,0
27.0,0.0,180.0,30.0,0.3040960,0
27.0,0.0,270.0,-30.0,0.3040960,0
27.0,0.0,270.0,0.0,0.3040960,0
27.0,0.0,270.0,30.0,0.3040960,0
28.0,0.0,0.0,-30.0,0.3040960,0
28.0,0.0,0.0,0.0,0.3040960,0
28.0,0.0,0.0,30.0,0.3040960,0
28.0,0.0,90.0,-30.0,0.0450027,3
28.0,0.0,90.0,0.0,0.0450027,3
28.0,0.0,90.0,30.0,0.0450027,3
28.0,0.0,180.0,-30.0,0.3040960,0
28.0,0.0,180.0,0.0,0.3040960,0
28.0,0.0,180.0,30.0,0.3040960,0
28.0,0.0,270.0,-30.0,0.3040960,0
28.0,0.0,270.0,0.0,0.3040960,0
28.0,0.0,270.0,30.0,0.3040960,0
29.0,0.0,0.0,-30.0,0.3040960,0
29.0,0.0,0.0,0.0,0.3040960,0
29.0,0.0,0.0,30.0,0.3040960,0
29.0,0.0,90.0,-30.0,0.0450027,3
29.0,0.0,90.0,0.0,0.0450027,3
29.0,0.0,90.0,30.0,0.0450027,3
29.0,0.0,180.0,-30.0,0.3040960,0
29.0,0.0,180.0,0.0,0.3040960,0
29.0,0.0,180.0,30.0,0.3040960,0
29.0,0.0,270.0,-30.0,0.3040960,0
29.0,0.0,270.0,0.0,0.3040960,0
29.0,0.0,270.0,30.0,0.3040960,0
30.0,0.0,0.0,-30.0,0.3040960,0
30.0,0.0,0.0,0.0,0.3040960,0
30.0,0.0,0.0,30.0,0.3040960,0
30.0,0.0,90.0,-30.0,0.0450027,3
30.0,0.0,90.0,0.0,0.0450027,3
30.0,0.0,90.0,30.0,0.0450027,3
30.0,0.0,180.0,-30.0,0.0467057,2
30.0,0.0,180.0,0.0,0.0450027,3
30.0,0.0,180.0,30.0,0.0450027,3
30.0,0.0,270.0,-30.0,0.3040960,0
30.0,0.0,270.0,0.0,0.3040960,0
30.0,0.0,270.0,30.0,0.3040960,0
31.0,0.0,0.0,-30.0,0.3040960,0
31.0,0.0,0.0,0.0,0.3040960,0
31.0,0.0,0.0,30.0,0.3040960,0
31.0,0.0,90.0,-30.0,0.0450027,3
31.0,0.0,90.0,0.0,0.0450027,3
31.0,0.0,90.0,30.0,0.0450027,3
31.0,0.0,180.0,-30.0,0.1292978,1
31.0,0.0,180.0,0.0,0.0467057,2
31.0,0.0,180.0,30.0,0.0450027,3
31.0,0.0,270.0,-30.0,0.3040960,0
31.0,0.0,270.0,0.0,0.3040960,0
31.0,0.0,270.0,30.0,0.3040960,0
32.0,0.0,0.0,-30.0,0.3040960,0
32.0,0.0,0.0,0.0,0.3040960,0
32.0,0.0,0.0,30.0,0.3040960,0
32.0,0.0,90.0,-30.0,0.0450027,3
32.0,0.0,90.0,0.0,0.0450027,3
32.0,0.0,90.0,30.0,0.0450027,3
32.0,0.0,180.0,-30.0,0.3040960,0
32.0,0.0,180.0,0.0,0.1292978,1
32.0,0.0,180.0,30.0,0.0450027,3
32.0,0.0,270.0,-30.0,0.3040960,0
32.0,0.0,270.0,0.0,0.3040960,0
32.0,0.0,270.0,30.0,0.3040960,0
33.0,0.0,0.0,-30.0,0.3040960,0
33.0,0.0,0.0,0.0,0.3040960,0
33.0,0.0,0.0,30.0,0.3040960,0
33.0,0.0,90.0,-30.0,0.0450027,3
33.0,0.0,90.0,0.0,0.0450027,3
33.0,0.0,90.0,30.0,0.0450027,3
33.0,0.0,180.0,-30.0,0.3040960,0
33.0,0.0,180.0,0.0,0.1292978,1
33.0,0.0,180.0,30.0,0.1292978,1
33.0,0.0,270.0,-30.0,0.3040960,0
33.0,0.0,270.0,0.0,0.3040960,0
33.0,0.0,270.0,30.0,0.3040960,0
34.0,0.0,0.0,-30.0,0.3040960,0
34.0,0.0,0.0,0.0,0.3040960,0
34.0,0.0,0.0,30.0,0.3040960,0
34.0,0.0,90.0,-30.0,0.0450027,3
34.0,0.0,90.0,0.0,0.0450027,3
34.0,0.0,90.0,30.0,0.0450027,3
34.0,0.0,180.0,-30.0,0.3040960,0
34.0,0.0,180.0,0.0,0.1292978,1
34.0,0.0,180.0,30.0,0.1292978,1
34.0,0.0,270.0,-30.0,0.3040960,0
34.0,0.0,270.0,0.0,0.3040960,0
34.0,0.0,270.0,30.0,0.3040960,0
35.0,0.0,0.0,-30.0,0.3040960,0
35.0,0.0,0.0,0.0,0.3040960,0
35.0,0.0,0.0,30.0,0.3040960,0
35.0,0.0,90.0,-30.0,0.0450027,3
35.0,0.0,90.0,0.0,0.0450027,3
35.0,0.0,90.0,30.0,0.0450027,3
35.0,0.0,180.0,-30.0,0.0450027,3
35.0,0.0,180.0,0.0,0.0450027,3
35.0,0.0,180.0,30.0,0.0450027,3
35.0,0.0,270.0,-30.0,0.3040960,0
35.0,0.0,270.0,0.0,0.3040960,0
35.0,0.0,270.0,30.0,0.3040960,0
36.0,0.0,0.0,-30.0,0.3040960,0
36.0,0.0,0.0,0.0,0.3040960,0
36.0,0.0,0.0,30.0,0.3040960,0
36.0,0.0,90.0,-30.0,0.0450027,3
36.0,0.0,90.0,0.0,0.0450027,3
36.0,0.0,90.0,30.0,0.0450027,3
36.0,0.0,180.0,-30.0,0.0450027,3
36.0,0.0,180.0,0.0,0.0450027,3
36.0,0.0,180.0,30.0,0.0450027,3
36.0,0.0,270.0,-30.0,0.3040960,0
36.0,0.0,270.0,0.0,0.3040960,0
36.0,0.0,270.0,30.0,0.3040960,0
37.0,0.0,0.0,-30.0,0.3040960,0
37.0,0.0,0.0,0.0,0.3040960,0
37.0,0.0,0.0,30.0,0.3040960,0
37.0,0.0,90.0,-30.0,0.0450027,3
37.0,0.0,90.0,0.0,0.0450027,3
37.0,0.0,90.0,30.0,0.0450027,3
37.0,0.0,180.0,-30.0,0.1292978,1
37.0,0.0,180.0,0.0,0.0450027,3
37.0,0.0,180.0,30.0,0.0450027,3
37.0,0.0,270.0,-30.0,0.3040960,0
37.0,0.0,270.0,0.0,0.3040960,0
37.0,0.0,270.0,30.0,0.3040960,0
38.0,0.0,0.0,-30.0,0.3040960,0
38.0,0.0,0.0,0.0,0.3040960,0
38.0,0.0,0.0,30.0,0.3040960,0
38.0,0.0,90.0,-30.0,0.0450027,3
38.0,0.0,90.0,0.0,0.0450027,3
38.0,0.0,90.0,30.0,0.0450027,3
38.0,0.0,180.0,-30.0,0.3040960,0
38.0,0.0,180.0,0.0,0.0450027,3
38.0,0.0,180.0,30.0,0.0450027,3
38.0,0.0,270.0,-30.0,0.3040960,0
38.0,0.0,270.0,0.0,0.3040960,0
38.0,0.0,270.0,30.0,0.3040960,0
39.0,0.0,0.0,-30.0,0.3040960,0
39.0,0.0,0.0,0.0,0.3040960,0
39.0,0.0,0.0,30.0,0.3040960,0
39.0,0.0,90.0,-30.0,0.0450027,3
39.0,0.0,90.0,0.0,0.0450027,3
39.0,0.0,90.0,30.0,0.0450027,3
39.0,0.0,180.0,-30.0,0.3040960,0
39.0,0.0,180.0,0.0,0.0450027,3
39.0,0.0,180.0,30.0,0.0450027,3
39.0,0.0,270.0,-30.0,0.3040960,0
39.0,0.0,270.0,0.0,0.3040960,0
39.0,0.0,270.0,30.0,0.3040960,0
40.0,0.0,0.0,-30.0,0.3040960,0
40.0,0.0,0.0,0.0,0.3040960,0
40.0,0.0,0.0,30.0,0.3040960,0
40.0,0.0,90.0,-30.0,0.0450027,3
40.0,0.0,90.0,0.0,0.0450027,3
40.0,0.0,90.0,30.0,0.0450027,3
40.0,0.0,180.0,-30.0,0.0450027,3
40.0,0.0,180.0,0.0,0.0450027,3
40.0,0.0,180.0,30.0,0.0450027,3
40.0,0.0,270.0,-30.0,0.3040960,0
40.0,0.0,270.0,0.0,0.3040960,0
40.0,0.0,270.0,30.0,0.3040960,0
41.0,0.0,0.0,-30.0,0.3040960,0
41.0,0.0,0.0,0.0,0.3040960,0
41.0,0.0,0.0,30.0,0.3040960,0
41.0,0.0,90.0,-30.0,0.0450027,3
41.0,0.0,90.0,0.0,0.0450027,3
41.0,0.0,90.0,30.0,0.0450027,3
41.0,0.0,180.0,-30.0,0.0450027,3
41.0,0.0,180.0,0.0,0.0450027,3
41.0,0.0,180.0,30.0,0.0450027,3
41.0,0.0,270.0,-30.0,0.3040960,0
41.0,0.0,270.0,0.0,0.3040960,0
41.0,0.0,270.0,30.0,0.3040960,0
42.0,0.0,0.0,-30.0,0.3040960,0
42.0,0.0,0.0,0.0,0.3040960,0
42.0,0.0,0.0,30.0,0.3040960,0
42.0,0.0,90.0,-30.0,0.0450027,3
42.0,0.0,90.0,0.0,0.0450027,3
42.0,0.0,90.0,30.0,0.0450027,3
42.0,0.0,180.0,-30.0,0.0450027,3
42.0,0.0,180.0,0.0,0.0450027,3
42.0,0.0,180.0,30.0,0.0450027,3
42.0,0.0,270.0,-30.0,0.3040960,0
42.0,0.0,270.0,0.0,0.3040960,0
42.0,0.0,270.0,30.0,0.3040960,0
43.0,0.0,0.0,-30.0,0.3040960,0
43.0,0.0,0.0,0.0,0.3040960,0
43.0,0.0,0.0,30.0,0.3040960,0
43.0,0.0,90.0,-30.0,0.0450027,3
43.0,0.0,90.0,0.0,0.0450027,3
43.0,0.0,90.0,30.0,0.0450027,3
43.0,0.0,180.0,-30.0,0.0450027,3
43.0,0.0,180.0,0.0,0.0450027,3
43.0,0.0,180.0,30.0,0.0450027,3
43.0,0.0,270.0,-30.0,0.3040960,0
43.0,0.0,270.0,0.0,0.3040960,0
43.0,0.0,270.0,30.0,0.3040960,0
44.0,0.0,0.0,-30.0,0.3040960,0
44.0,0.0,0.0,0.0,0.3040960,0
44.0,0.0,0.0,30.0,0.3040960,0
44.0,0.0,90.0,-30.0,0.0450027,3
44.0,0.0,90.0,0.0,0.0450027,3
44.0,0.0,90.0,30.0,0.0450027,3
44.0,0.0,180.0,-30.0,0.1292978,1
44.0,0.0,180.0,0.0,0.0450027,3
44.0,0.0,180.0,30.0,0.0450027,3
44.0,0.0,270.0,-30.0,0.3040960,0
44.0,0.0,270.0,0.0,0.3040960,0
44.0,0.0,270.0,30.0,0.3040960,0
45.0,0.0,0.0,-30.0,0.3040960,0
45.0,0.0,0.0,0.0,0.3040960,0
45.0,0.0,0.0,30.0,0.3040960,0
45.0,0.0,90.0,-30.0,0.0450027,3
45.0,0.0,90.0,0.0,0.0450027,3
45.0,0.0,90.0,30.0,0.0450027,3
45.0,0.0,180.0,-30.0,0.0450027,3
45.0,0.0,180.0,0.0,0.0450027,3
45.0,0.0,180.0,30.0,0.0450027,3
45.0,0.0,270.0,-30.0,0.3040960,0
45.0,0.0,270.0,0.0,0.3040960,0
45.0,0.0,270.0,30.0,0.3040960,0
46.0,0.0,0.0,-30.0,0.3040960,0
46.0,0.0,0.0,0.0,0.3040960,0
46.0,0.0,0.0,30.0,0.3040960,0
46.0,0.0,90.0,-30.0,0.0450027,3
46.0,0.0,90.0,0.0,0.0450027,3
46.0,0.0,90.0,30.0,0.0450027,3
46.0,0.0,180.0,-30.0,0.0450027,3
46.0,0.0,180.0,0.0,0.0450027,3
46.0,0.0,180.0,30.0,0.0450027,3
46.0,0.0,270.0,-30.0,0.3040960,0
46.0,0.0,270.0,0.0,0.3040960,0
46.0,0.0,270.0,30.0,0.3040960,0
47.0,0.0,0.0,-30.0,0.3040960,0
47.0,0.0,0.0,0.0,0.3040960,0
47.0,0.0,0.0,30.0,0.3040960,0
47.0,0.0,90.0,-30.0,0.0450027,3
47.0,0.0,90.0,0.0,0.0450027,3
47.0,0.0,90.0,30.0,0.0450027,3
47.0,0.0,180.0,-30.0,0.0450027,3
47.0,0.0,180.0,0.0,0.0450027,3
